2025-03-25 14:10:00;EUR;USD;1.0825
2025-03-25 14:10:00;EUR;JPY;162.32
2025-03-25 14:10:00;EUR;GBP;0.83565
2025-03-25 14:10:00;EUR;CHF;0.9539
2025-03-25 14:10:00;EUR;AUD;1.7183
